sampleID,read_count,Atopobium_deltae,Atopobium_minutum,Atopobium_parvulum,Atopobium_vaginae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Akkermansia,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Burkholderia.Paraburkholderia,g_Campylobacter,g_Catonella,g_Christensenellaceae_R.7_group,g_Citrobacter,g_Clostridium_sensu_stricto_1,g_Collinsella,g_Coprococcus,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dermabacter,g_Dialister,g_Distigma,g_Dorea,g_Enhydrobacter,g_Enterobacter,g_Enterococcus,g_Escherichia.Shigella,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Halomonas,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kluyvera,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lachnospiraceae_FE2018_group,g_Lachnospiraceae_NK4A136_group,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Leptotrichia,g_Leucobacter,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Paeniglutamicibacter,g_Parabacteroides,g_Parvimonas,g_Pasteurella,g_Pediococcus,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionibacterium,g_Propionimicrobium,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Ralstonia,g_Rhizobium,g_Rikenellaceae_RC9_gut_group,g_Romboutsia,g_Roseburia,g_Rothia,g_Ruminococcaceae_UCG.002,g_Ruminococcaceae_UCG.014,g_Ruminococcus_1,g_Ruminococcus_2,g_Sarcina,g_Scardovia,g_Senegalimassilia,g_Serratia,g_Shewanella,g_Slackia,g_Solobacterium,g_Sphingomonas,g_Sporosarcina,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trichococcus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,g_Weeksella,g_Zimmermannella,Gardnerella_vaginalis,Lactobacillus_aviarius,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_equicursoris,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_kefiranofaciens,Lactobacillus_paracasei_Lactobacillus_rhamnosus,Lactobacillus_pontis,Lactobacillus_reuteri,Lactobacillus_salivarius,Lactobacillus_ultunensis_1,Shuttleworthia_satelles,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
20230322_BC75,25163,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,36,0,0,0,4,28,0,5,3,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,4,0,0,0,0,0,9,2,67,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,70,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,0,0,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,35,0,4,0,0,0,0,8,0,0,0,0,5,0,0,13572,0,0,3,1,11041,0,0,0,0,0,0,0,0,0,0,0.5877638116000198,0.7010442440965341,0.0343873059973836,0.4399345047553218,0.6121458181216964,0.0415394700227341,0.0962425784272679,0.1101885777183326,0.0179203128246342,0.029901689576412,0.0031055075648272,0.091277699057891,0.1834999631872691,I-B,0.7010442440965341,I
20230215_BC04,35828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,0,6,6,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,0,1,1,3,0,0,0,0,2,0,0,0,0,4,0,0,8,0,0,0,0,35649,0,0,0,0,3,0,0,0,1,0,0.0025632973307861,0.0426677977678774,0.0453569987144911,0.9905496239856664,0.7775501567475984,0.0510500553925492,0.1095512406402845,0.0712558243244403,0.0171947759518865,0.011422539884097,0.0009995319100133,0.1181493289624269,0.2305866237002174,III-A,0.9905496239856664,III
20230206_BC25,20585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,23,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,19668,0,0,0,11,375,295,0,1,0,0,0,0,0,6,0,0.999723210102996,0.9177743736117864,0.0054393616010515,0.0114878441535694,0.109536941829549,0.0023249288162526,0.0120512965184265,0.0429878786456164,0.0066348652565625,0.0268197303092855,0.002664756676477,0.0089296144611052,0.0365243230160139,I-A,0.999723210102996,I
20230328_BC33,32741,0,0,0,25424,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,17,0,0,2,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,2,0,0,3,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,1,1,0,0,0,426,1,0,0,0,0,5,0,0,5,0,0,2,314,7,0,0,0,0,0,0,0,0,1,0,0.0009237210974875,0.0043379585793053,0.0117322448742824,0.0005486474808144,0.0081785618591039,0.0567666582523704,0.1354844123858213,0.0048916885602829,0.0031216132850394,0.0042426267847122,0.0007561259446717,0.0077068510487988,0.0077324502877849,IV-B,0.1354844123858213,IV-B
20230328_BC46,26659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,4,1,1,0,0,0,0,0,0,1,0,0,109,0,0,3,0,0,0,0,26437,1,0,0,0,0,0,0,0,1,0,0.0025140922909499,0.0427066650508215,0.0456494943646559,0.9912108918761646,0.780326035237829,0.0518924670420038,0.1113031875109443,0.0716066189031726,0.0173406964485092,0.0114869148056787,0.0009887167030317,0.1187664614279152,0.2313651579408996,III-A,0.9912108918761646,III
20230328_BC36,20568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3984,16513,0,0,0,0,0,0,0,0,3,0,0.0025457659950997,0.0468808173284278,0.187127157488661,0.9388627964185526,0.8337739474510173,0.0568085273832628,0.1231702978358562,0.0879898172639104,0.0202275137421065,0.0150352371063422,0.002181736602872,0.1287577515015929,0.2536971514992245,III-A,0.9388627964185526,III
20230215_BC03,23657,0,8,0,353,0,0,0,0,0,0,143,0,1,0,0,278,0,0,3,0,23,0,1,4,0,0,0,0,0,0,0,12,0,1,0,0,0,0,145,0,0,0,0,0,1,39,0,3,76,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,11,0,0,1,0,23,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,506,0,0,227,1362,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,4,0,0,0,21,20,0,437,0,0,3097,0,0,6,0,0,0,0,976,0,0,0,0,0,0,0,0,15757,0,0.0004569932981857,0.0048549161339211,0.0146619011840575,0.0310135592642602,0.0453902232660549,0.0519354679652871,0.0924080542909419,0.017936542597502,0.005033948949461,0.0027761923698977,0.0010140172603586,0.0152956837517069,0.0247363712909855,IV-B,0.0924080542909419,IV-B
20230206_BC04,28986,0,0,0,3,0,0,0,0,0,0,464,0,1,0,0,0,0,1,0,0,20,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,3,0,0,0,0,1120,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,2667,1,0,0,0,0,175,0,0,308,0,0,7370,0,0,10,0,0,0,338,15900,412,0,0,0,0,0,0,0,16,0,0.0026502782964233,0.0458700806255194,0.0831288255473268,0.7164128119330647,0.8710480952720127,0.1753446247255594,0.3953371997213306,0.1361159987274553,0.1091668036319727,0.020550533320529,0.0177227534023782,0.1647066547614016,0.2917684178734958,III-B,0.8710480952720127,III
20230328_BC41,37450,0,0,0,6966,0,0,1,0,4,0,145,0,0,0,0,2,0,0,0,0,3,1,3,3,1,0,0,3,0,0,0,1,0,2,12,0,0,0,184,0,0,0,0,0,4,0,0,7,7,1,21,0,134,0,0,117,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,0,1406,0,0,0,0,0,2,0,183,0,0,0,0,0,186,0,0,0,19,0,0,2,882,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,101,0,1,0,0,0,4,0,0,57,0,0,21761,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,4511,0,0.0005953369625228,0.0088974249981902,0.058307525652404,0.005419457744177,0.0745864404098224,0.293636615595022,0.6902908139257474,0.0375268980709167,0.017997417537857,0.0105226384253302,0.0023460041325578,0.0392121129186535,0.0586801856204677,IV-B,0.6902908139257474,IV-B
20230328_BC40,38251,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,3,0,0,0,0,0,2,0,0,38155,0,0,0,1,6,0,0,0,0,0,2,0,0,1,0,0.9981966064833117,0.8921900461658913,0.0042275902140099,0.0016732930561063,0.0971028510443162,0.0012699631074256,0.0096649467908886,0.0398055403482405,0.0064138959713645,0.0261507595654299,0.0025198083066536,0.0065532831114807,0.0257710819979637,I-A,0.9981966064833117,I
20230206_BC11,23021,0,0,0,2,0,0,0,37,0,0,1,0,0,0,2,122,0,3,0,0,17,0,0,1,0,0,0,0,0,0,1,2,0,0,17,0,0,0,25,0,1,0,0,0,1,14,0,9,68,0,2878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1217,1,0,267,4200,0,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,201,359,0,0,0,0,7,0,0,3,0,0,0,3,12940,0,0,0,0,0,0,0,0,0,0,0.0022020774377635,0.0415996150853749,0.0462849655029303,0.746992543465576,0.8148772332295848,0.0820318595260396,0.1472766831567166,0.1180047753743018,0.0178440954458173,0.0115263484354437,0.0016369572454852,0.1335708261821724,0.2480019801213324,III-B,0.8148772332295848,III
20230206_BC12,19698,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,44,0,0,4,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,3,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,6,0,0,0,0,1,0,2,0,0,4,0,0,9750,0,0,0,1,9685,1,0,0,0,0,0,0,0,1,0,0.5133643383036042,0.619220038592335,0.0376516695240577,0.517983342153211,0.6906381357873426,0.0462029101092039,0.1059853283147806,0.1128055078873493,0.0177346874289962,0.028923295205249,0.0025992280067153,0.1013685353791693,0.2027736021301251,III-B,0.6906381357873426,III
20230227_BC07,18850,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0,97,0,0,2,0,6,523,0,0,0,3329,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,66,0,0,0,0,10,0,0,0,0,48,0,0,0,0,0,1,0,0,0,0,2394,0,0,122,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,74,0,0,0,1118,1,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004151161959063,0.0050347054863075,0.0072974152439422,0.0012647362747155,0.0076813590884654,0.0513163749398077,0.0216425655384022,0.0916441786960752,0.0706548447730163,0.0053309621542815,0.0170506873777897,0.0140924837584413,0.0048837775606781,IV-C0,0.0916441786960752,IV-C
20230215_BC07,30620,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,22,0,1,1,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,1,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,19889,0,0,10502,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0.2919045604918396,0.3150964839474623,0.0553860477983328,0.0057547578029616,0.1205545593713427,0.2148352535305772,0.4765412514256951,0.0536933874895329,0.01755874265421,0.0216875362489211,0.0027066647214221,0.0363907617196179,0.0663690997845102,IV-B,0.4765412514256951,IV-B
20230322_BC74,23480,0,0,0,1281,0,0,0,0,0,0,260,0,0,0,0,5,0,0,0,3,28,0,3,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,25,0,0,0,0,0,1,0,0,0,4,0,6,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,13,0,0,0,96,0,0,673,0,0,10041,0,0,2,0,0,0,0,933,0,0,1,0,0,0,0,0,8476,0,0.0006258569668152,0.0097877006284115,0.0488321997115967,0.0366207644542332,0.0968903558158261,0.2244578590776095,0.4961848860040472,0.0403151623123576,0.0149917040260618,0.0085022338090509,0.0019380337613695,0.0401889389487798,0.0624408763361197,IV-B,0.4961848860040472,IV-B
20230328_BC39,31537,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3113,16,0,0,0,2,11,0,7721,0,0,0,0,0,0,0,0,4,0,0,1366,0,0,0,161,0,0,0,0,0,1,0,0,3,761,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,620,0,0,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,10,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17114,0,2,0,0,0,0,0,0,5,0,0,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,35,0,0.0004273636979044,0.0094847276032966,0.0207471723292436,0.0029435323406519,0.0158751181663723,0.0029689271345932,0.0108576686345627,0.1103741352281508,0.8131732242079491,0.0311622635938331,0.4015291814695091,0.0656363729818316,0.0036293792195969,IV-C1,0.8131732242079491,IV-C
20230328_BC55,30554,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29450,0,0,0,2,4,985,0,0,0,0,0,0,0,2,0,0.9993473958511452,0.9118677477165756,0.0043848011707203,0.0022153499635154,0.0991837674358296,0.0013037905663916,0.010000534090443,0.0412613240098147,0.0063283357128711,0.0265622136616183,0.0025368410750845,0.0068413585474495,0.0403454247732651,I-A,0.9993473958511452,I
20230328_BC37,23854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,2,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,2,0,0,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,345,1,0,0,0,0,0,0,0,6,0,0,18882,0,0,1,0,0,1,2260,7,2225,0,0,0,0,0,0,0,3,0,0.0012784659567953,0.0140190370773658,0.1276980283842414,0.0080241048721311,0.0765206331918743,0.2289901762808617,0.5070860519174325,0.0339118813937238,0.0266119953242779,0.0121082276603036,0.0041700878307797,0.0380290073679875,0.1186870456491384,IV-B,0.5070860519174325,IV-B
20230116_BC21,28343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13237,15029,0,0,0,0,0,0,0,0,0,0.0052082586269148,0.0527230953578789,0.0343538076502619,0.4969690069590509,0.4944477717246237,0.0418068553801078,0.0918809390734513,0.0705511046353041,0.0135821820883359,0.0106320738174299,0.001611733299442,0.0937788528973671,0.8811839287641856,V,0.8811839287641856,V
20230322_BC76,25633,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,18,0,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,104,0,0,0,0,0,122,0,0,0,0,0,0,0,25197,0,0,0,0,0,1,0,0,6,0,0.0024644091323957,0.0427927214977348,0.0458557979909702,0.9926315559352222,0.7856198097366265,0.0524103032280676,0.1123690126449853,0.072255132081504,0.0173885534422316,0.0115077996036241,0.0009717432336167,0.1191285960702284,0.2325857744652683,III-A,0.9926315559352222,III
20230328_BC43,27578,0,0,0,1,0,0,0,0,0,15,0,0,0,0,405,773,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,119,0,0,0,35,0,0,0,0,0,20396,203,0,2,1284,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117,0,0,0,0,67,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,17,0,0,0,993,2,0,435,895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,87,0,1044,0,49,0,0,0,0,55,0,0,0,0,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0003115054470321,0.0044235457305916,0.0042662288526193,0.0009179139934865,0.0036426113948674,0.0033549858393201,0.0035648539466131,0.0675454212488295,0.0426232190285193,0.0058046342883461,0.008732912726796,0.0229758558820577,0.0017021042914913,IV-C0,0.0675454212488295,IV-C
20230116_BC14,21223,0,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,192,0,0,0,1,0,1,0,0,0,0,0,7,1,171,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,190,0,0,7,12,0,12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,2,0,0,0,0,15,3,4,0,0,23,0,0,0,0,0,0,0,2,17230,0,0,0,0,0,0,0,0,0,0.0050225359620185,0.0297974610780469,0.0045017130120048,0.0166032067728102,0.0186490124568043,0.0090700300752196,0.0235777871813166,0.0129584826723199,0.0029499279913112,0.00397656673637,0.0018728098039352,0.0078504996394797,0.7213241430824785,V,0.7213241430824785,V
20230206_BC24,8664,0,0,0,1,0,0,0,0,0,1,44,0,38,0,0,1018,0,8,0,27,164,12,11,32,0,0,0,0,0,0,0,23,0,1,1528,0,0,0,4,0,8,0,0,0,43,7,27,50,2609,1,14,0,0,0,0,12,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,617,2,0,16,760,1,56,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,63,0,0,0,0,0,79,0,7,0,9,0,0,0,0,743,0,10,0,0,3,0,0,14,0,0,0,2,4,0,0,0,0,0,0,0,0,14,0,0.0021555913675703,0.0093807928953511,0.0129600074078234,0.0020996064375506,0.011153620989008,0.0191167454805026,0.0211461622243832,0.1885429595828804,0.013750982835902,0.0026283628843652,0.0121116651495623,0.0204928038654543,0.0088872907781952,IV-C0,0.1885429595828804,IV-C
20230116_BC01,19622,0,0,0,232,0,0,0,0,0,0,0,0,1,0,0,204,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,18,1,0,0,3329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,52,0,0,54,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13082,0,1.809675634511458e-05,0.0002560948057697,0.0006033467945367,0.000285015894205,0.0010814211536856,0.0164000093272136,0.0090812118825545,0.0033970909376421,0.0004824167869277,0.0002796077740251,0.0002946391399257,0.0007217262490476,0.0008304436387657,IV-A,0.0164000093272136,IV-A
